id,name,type,organ,ontology_id
CL:0000654$$6466,primary oocyte,CT,ovary,CL:0000654
ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6467,pre-antral follicle granulosa cell,CT,ovary,ASCTB-TEMP:pre-antral-follicle-granulosa-cell
UBERON:0000036$$6468,secondary ovarian follicle,AS,ovary,UBERON:0000036
CL:0000654$$6469,primary oocyte,CT,ovary,CL:0000654
ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6470,pre-antral follicle granulosa cell,CT,ovary,ASCTB-TEMP:pre-antral-follicle-granulosa-cell
ASCTB-TEMP:multilayer-ovarian-follicle$$6471,multilayer ovarian follicle,AS,ovary,ASCTB-TEMP:multilayer-ovarian-follicle
CL:0000654$$6472,primary oocyte,CT,ovary,CL:0000654
ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6473,pre-antral follicle granulosa cell,CT,ovary,ASCTB-TEMP:pre-antral-follicle-granulosa-cell
ASCTB-TEMP:early-antral-follicle$$6474,early antral follicle,AS,ovary,ASCTB-TEMP:early-antral-follicle
CL:4033067$$6475,mural granulosa cell,CT,ovary,CL:4033067
ASCTB-TEMP:pre-selection-antral-follicle$$6476,pre-selection antral follicle,AS,ovary,ASCTB-TEMP:pre-selection-antral-follicle
CL:4033067$$6477,mural granulosa cell,CT,ovary,CL:4033067
ASCTB-TEMP:selection-antral-follicle$$6478,selection antral follicle,AS,ovary,ASCTB-TEMP:selection-antral-follicle
CL:4033067$$6479,mural granulosa cell,CT,ovary,CL:4033067
ASCTB-TEMP:dominance-antral-follicle$$6480,dominance antral follicle,AS,ovary,ASCTB-TEMP:dominance-antral-follicle
CL:4033067$$6481,mural granulosa cell,CT,ovary,CL:4033067
UBERON:0003982$$6482,mature ovarian follicle,AS,ovary,UBERON:0003982
CL:4033067$$6483,mural granulosa cell,CT,ovary,CL:4033067
UBERON:0003981$$6484,primordial ovarian follicle,AS,ovary,UBERON:0003981
CL:0000654$$6485,primary oocyte,CT,ovary,CL:0000654
ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6486,pre-antral follicle granulosa cell,CT,ovary,ASCTB-TEMP:pre-antral-follicle-granulosa-cell
ASCTB-TEMP:transitional-primordial-ovarian-follicle$$6487,transitional primordial ovarian follicle,AS,ovary,ASCTB-TEMP:transitional-primordial-ovarian-follicle
CL:0000654$$6488,primary oocyte,CT,ovary,CL:0000654
ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6489,pre-antral follicle granulosa cell,CT,ovary,ASCTB-TEMP:pre-antral-follicle-granulosa-cell
UBERON:0000035$$6490,primary ovarian follicle,AS,ovary,UBERON:0000035
CL:0000654$$6491,primary oocyte,CT,ovary,CL:0000654
ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6492,pre-antral follicle granulosa cell,CT,ovary,ASCTB-TEMP:pre-antral-follicle-granulosa-cell
ASCTB-TEMP:transitional-primary-ovarian-follicle$$6493,transitional primary ovarian follicle,AS,ovary,ASCTB-TEMP:transitional-primary-ovarian-follicle
CL:0000654$$6494,primary oocyte,CT,ovary,CL:0000654
ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6495,pre-antral follicle granulosa cell,CT,ovary,ASCTB-TEMP:pre-antral-follicle-granulosa-cell
UBERON:0000036$$6496,secondary ovarian follicle,AS,ovary,UBERON:0000036
CL:0000654$$6497,primary oocyte,CT,ovary,CL:0000654
ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6498,pre-antral follicle granulosa cell,CT,ovary,ASCTB-TEMP:pre-antral-follicle-granulosa-cell
ASCTB-TEMP:multilayer-ovarian-follicle$$6499,multilayer ovarian follicle,AS,ovary,ASCTB-TEMP:multilayer-ovarian-follicle
CL:0000654$$6500,primary oocyte,CT,ovary,CL:0000654
ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6501,pre-antral follicle granulosa cell,CT,ovary,ASCTB-TEMP:pre-antral-follicle-granulosa-cell
ASCTB-TEMP:early-antral-follicle$$6502,early antral follicle,AS,ovary,ASCTB-TEMP:early-antral-follicle
CL:4033067$$6503,mural granulosa cell,CT,ovary,CL:4033067
ASCTB-TEMP:pre-selection-antral-follicle$$6504,pre-selection antral follicle,AS,ovary,ASCTB-TEMP:pre-selection-antral-follicle
CL:4033067$$6505,mural granulosa cell,CT,ovary,CL:4033067
ASCTB-TEMP:selection-antral-follicle$$6506,selection antral follicle,AS,ovary,ASCTB-TEMP:selection-antral-follicle
CL:4033067$$6507,mural granulosa cell,CT,ovary,CL:4033067
ASCTB-TEMP:dominance-antral-follicle$$6508,dominance antral follicle,AS,ovary,ASCTB-TEMP:dominance-antral-follicle
CL:4033067$$6509,mural granulosa cell,CT,ovary,CL:4033067
UBERON:0003982$$6510,mature ovarian follicle,AS,ovary,UBERON:0003982
CL:4033067$$6511,mural granulosa cell,CT,ovary,CL:4033067
UBERON:0003981$$6512,primordial ovarian follicle,AS,ovary,UBERON:0003981
CL:0000654$$6513,primary oocyte,CT,ovary,CL:0000654
ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6514,pre-antral follicle granulosa cell,CT,ovary,ASCTB-TEMP:pre-antral-follicle-granulosa-cell
ASCTB-TEMP:transitional-primordial-ovarian-follicle$$6515,transitional primordial ovarian follicle,AS,ovary,ASCTB-TEMP:transitional-primordial-ovarian-follicle
CL:0000654$$6516,primary oocyte,CT,ovary,CL:0000654
ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6517,pre-antral follicle granulosa cell,CT,ovary,ASCTB-TEMP:pre-antral-follicle-granulosa-cell
UBERON:0000035$$6518,primary ovarian follicle,AS,ovary,UBERON:0000035
CL:0000654$$6519,primary oocyte,CT,ovary,CL:0000654
ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6520,pre-antral follicle granulosa cell,CT,ovary,ASCTB-TEMP:pre-antral-follicle-granulosa-cell
ASCTB-TEMP:transitional-primary-ovarian-follicle$$6521,transitional primary ovarian follicle,AS,ovary,ASCTB-TEMP:transitional-primary-ovarian-follicle
CL:0000654$$6522,primary oocyte,CT,ovary,CL:0000654
ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6523,pre-antral follicle granulosa cell,CT,ovary,ASCTB-TEMP:pre-antral-follicle-granulosa-cell
UBERON:0000036$$6524,secondary ovarian follicle,AS,ovary,UBERON:0000036
CL:0000654$$6525,primary oocyte,CT,ovary,CL:0000654
ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6526,pre-antral follicle granulosa cell,CT,ovary,ASCTB-TEMP:pre-antral-follicle-granulosa-cell
ASCTB-TEMP:multilayer-ovarian-follicle$$6527,multilayer ovarian follicle,AS,ovary,ASCTB-TEMP:multilayer-ovarian-follicle
CL:0000654$$6528,primary oocyte,CT,ovary,CL:0000654
ASCTB-TEMP:pre-antral-follicle-granulosa-cell$$6529,pre-antral follicle granulosa cell,CT,ovary,ASCTB-TEMP:pre-antral-follicle-granulosa-cell
ASCTB-TEMP:early-antral-follicle$$6530,early antral follicle,AS,ovary,ASCTB-TEMP:early-antral-follicle
CL:4033067$$6531,mural granulosa cell,CT,ovary,CL:4033067
ASCTB-TEMP:pre-selection-antral-follicle$$6532,pre-selection antral follicle,AS,ovary,ASCTB-TEMP:pre-selection-antral-follicle
CL:4033067$$6533,mural granulosa cell,CT,ovary,CL:4033067
ASCTB-TEMP:selection-antral-follicle$$6534,selection antral follicle,AS,ovary,ASCTB-TEMP:selection-antral-follicle
CL:4033067$$6535,mural granulosa cell,CT,ovary,CL:4033067
ASCTB-TEMP:dominance-antral-follicle$$6536,dominance antral follicle,AS,ovary,ASCTB-TEMP:dominance-antral-follicle
CL:4033067$$6537,mural granulosa cell,CT,ovary,CL:4033067
UBERON:0003982$$6538,mature ovarian follicle,AS,ovary,UBERON:0003982
CL:4033067$$6539,mural granulosa cell,CT,ovary,CL:4033067
ASCTB-TEMP:cumulus-oophorus-oocyte-complex,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6540,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086,zona pellucida,AS,ovary,UBERON:0000086
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6541,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6542,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6543,zona pellucida,AS,ovary,UBERON:0000086
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6544,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6545,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6546,zona pellucida,AS,ovary,UBERON:0000086
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6547,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6548,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6549,zona pellucida,AS,ovary,UBERON:0000086
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6550,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6551,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6552,zona pellucida,AS,ovary,UBERON:0000086
UBERON:0000039,follicular antrum,AS,ovary,UBERON:0000039
UBERON:0000038,follicular fluid,AS,ovary,UBERON:0000038
UBERON:0000155,theca cell layer,AS,ovary,UBERON:0000155
UBERON:0000156,theca externa,AS,ovary,UBERON:0000156
CL:0000503$$6553,theca cell,CT,ovary,CL:0000503
UBERON:0000157,theca interna,AS,ovary,UBERON:0000157
CL:0000503$$6554,theca cell,CT,ovary,CL:0000503
UBERON:0000155$$6555,theca cell layer,AS,ovary,UBERON:0000155
UBERON:0000156$$6556,theca externa,AS,ovary,UBERON:0000156
CL:0000503$$6557,theca cell,CT,ovary,CL:0000503
UBERON:0000157$$6558,theca interna,AS,ovary,UBERON:0000157
CL:0000503$$6559,theca cell,CT,ovary,CL:0000503
UBERON:0000155$$6560,theca cell layer,AS,ovary,UBERON:0000155
UBERON:0000156$$6561,theca externa,AS,ovary,UBERON:0000156
CL:0000503$$6562,theca cell,CT,ovary,CL:0000503
UBERON:0000157$$6563,theca interna,AS,ovary,UBERON:0000157
CL:0000503$$6564,theca cell,CT,ovary,CL:0000503
UBERON:0000155$$6565,theca cell layer,AS,ovary,UBERON:0000155
UBERON:0000156$$6566,theca externa,AS,ovary,UBERON:0000156
CL:0000503$$6567,theca cell,CT,ovary,CL:0000503
UBERON:0000157$$6568,theca interna,AS,ovary,UBERON:0000157
CL:0000503$$6569,theca cell,CT,ovary,CL:0000503
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6570,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6571,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6572,zona pellucida,AS,ovary,UBERON:0000086
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6573,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6574,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6575,zona pellucida,AS,ovary,UBERON:0000086
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6576,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6577,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6578,zona pellucida,AS,ovary,UBERON:0000086
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6579,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6580,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6581,zona pellucida,AS,ovary,UBERON:0000086
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6582,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6583,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6584,zona pellucida,AS,ovary,UBERON:0000086
UBERON:0000039$$6585,follicular antrum,AS,ovary,UBERON:0000039
UBERON:0000038$$6586,follicular fluid,AS,ovary,UBERON:0000038
UBERON:0000155$$6587,theca cell layer,AS,ovary,UBERON:0000155
UBERON:0000156$$6588,theca externa,AS,ovary,UBERON:0000156
CL:0000503$$6589,theca cell,CT,ovary,CL:0000503
UBERON:0000157$$6590,theca interna,AS,ovary,UBERON:0000157
CL:0000503$$6591,theca cell,CT,ovary,CL:0000503
UBERON:0000155$$6592,theca cell layer,AS,ovary,UBERON:0000155
UBERON:0000156$$6593,theca externa,AS,ovary,UBERON:0000156
CL:0000503$$6594,theca cell,CT,ovary,CL:0000503
UBERON:0000157$$6595,theca interna,AS,ovary,UBERON:0000157
CL:0000503$$6596,theca cell,CT,ovary,CL:0000503
UBERON:0000155$$6597,theca cell layer,AS,ovary,UBERON:0000155
UBERON:0000156$$6598,theca externa,AS,ovary,UBERON:0000156
CL:0000503$$6599,theca cell,CT,ovary,CL:0000503
UBERON:0000157$$6600,theca interna,AS,ovary,UBERON:0000157
CL:0000503$$6601,theca cell,CT,ovary,CL:0000503
UBERON:0000155$$6602,theca cell layer,AS,ovary,UBERON:0000155
UBERON:0000156$$6603,theca externa,AS,ovary,UBERON:0000156
CL:0000503$$6604,theca cell,CT,ovary,CL:0000503
UBERON:0000157$$6605,theca interna,AS,ovary,UBERON:0000157
CL:0000503$$6606,theca cell,CT,ovary,CL:0000503
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6607,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6608,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6609,zona pellucida,AS,ovary,UBERON:0000086
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6610,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6611,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6612,zona pellucida,AS,ovary,UBERON:0000086
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6613,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6614,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6615,zona pellucida,AS,ovary,UBERON:0000086
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6616,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6617,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6618,zona pellucida,AS,ovary,UBERON:0000086
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6619,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6620,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6621,zona pellucida,AS,ovary,UBERON:0000086
UBERON:0000039$$6622,follicular antrum,AS,ovary,UBERON:0000039
UBERON:0000038$$6623,follicular fluid,AS,ovary,UBERON:0000038
UBERON:0000155$$6624,theca cell layer,AS,ovary,UBERON:0000155
UBERON:0000156$$6625,theca externa,AS,ovary,UBERON:0000156
CL:0000503$$6626,theca cell,CT,ovary,CL:0000503
UBERON:0000157$$6627,theca interna,AS,ovary,UBERON:0000157
CL:0000503$$6628,theca cell,CT,ovary,CL:0000503
UBERON:0000155$$6629,theca cell layer,AS,ovary,UBERON:0000155
UBERON:0000156$$6630,theca externa,AS,ovary,UBERON:0000156
CL:0000503$$6631,theca cell,CT,ovary,CL:0000503
UBERON:0000157$$6632,theca interna,AS,ovary,UBERON:0000157
CL:0000503$$6633,theca cell,CT,ovary,CL:0000503
UBERON:0000155$$6634,theca cell layer,AS,ovary,UBERON:0000155
UBERON:0000156$$6635,theca externa,AS,ovary,UBERON:0000156
CL:0000503$$6636,theca cell,CT,ovary,CL:0000503
UBERON:0000157$$6637,theca interna,AS,ovary,UBERON:0000157
CL:0000503$$6638,theca cell,CT,ovary,CL:0000503
UBERON:0000155$$6639,theca cell layer,AS,ovary,UBERON:0000155
UBERON:0000156$$6640,theca externa,AS,ovary,UBERON:0000156
CL:0000503$$6641,theca cell,CT,ovary,CL:0000503
UBERON:0000157$$6642,theca interna,AS,ovary,UBERON:0000157
CL:0000503$$6643,theca cell,CT,ovary,CL:0000503
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6644,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6645,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6646,zona pellucida,AS,ovary,UBERON:0000086
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6647,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6648,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6649,zona pellucida,AS,ovary,UBERON:0000086
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6650,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6651,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6652,zona pellucida,AS,ovary,UBERON:0000086
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6653,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6654,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6655,zona pellucida,AS,ovary,UBERON:0000086
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6656,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6657,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6658,zona pellucida,AS,ovary,UBERON:0000086
UBERON:0000039$$6659,follicular antrum,AS,ovary,UBERON:0000039
UBERON:0000038$$6660,follicular fluid,AS,ovary,UBERON:0000038
UBERON:0000155$$6661,theca cell layer,AS,ovary,UBERON:0000155
UBERON:0000156$$6662,theca externa,AS,ovary,UBERON:0000156
CL:0000503$$6663,theca cell,CT,ovary,CL:0000503
UBERON:0000157$$6664,theca interna,AS,ovary,UBERON:0000157
CL:0000503$$6665,theca cell,CT,ovary,CL:0000503
UBERON:0000155$$6666,theca cell layer,AS,ovary,UBERON:0000155
UBERON:0000156$$6667,theca externa,AS,ovary,UBERON:0000156
CL:0000503$$6668,theca cell,CT,ovary,CL:0000503
UBERON:0000157$$6669,theca interna,AS,ovary,UBERON:0000157
CL:0000503$$6670,theca cell,CT,ovary,CL:0000503
UBERON:0000155$$6671,theca cell layer,AS,ovary,UBERON:0000155
UBERON:0000156$$6672,theca externa,AS,ovary,UBERON:0000156
CL:0000503$$6673,theca cell,CT,ovary,CL:0000503
UBERON:0000157$$6674,theca interna,AS,ovary,UBERON:0000157
CL:0000503$$6675,theca cell,CT,ovary,CL:0000503
UBERON:0000155$$6676,theca cell layer,AS,ovary,UBERON:0000155
UBERON:0000156$$6677,theca externa,AS,ovary,UBERON:0000156
CL:0000503$$6678,theca cell,CT,ovary,CL:0000503
UBERON:0000157$$6679,theca interna,AS,ovary,UBERON:0000157
CL:0000503$$6680,theca cell,CT,ovary,CL:0000503
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6681,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6682,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6683,zona pellucida,AS,ovary,UBERON:0000086
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6684,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6685,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6686,zona pellucida,AS,ovary,UBERON:0000086
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6687,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6688,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6689,zona pellucida,AS,ovary,UBERON:0000086
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6690,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6691,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6692,zona pellucida,AS,ovary,UBERON:0000086
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6693,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6694,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6695,zona pellucida,AS,ovary,UBERON:0000086
UBERON:0000039$$6696,follicular antrum,AS,ovary,UBERON:0000039
UBERON:0000038$$6697,follicular fluid,AS,ovary,UBERON:0000038
UBERON:0000155$$6698,theca cell layer,AS,ovary,UBERON:0000155
UBERON:0000156$$6699,theca externa,AS,ovary,UBERON:0000156
CL:0000503$$6700,theca cell,CT,ovary,CL:0000503
UBERON:0000157$$6701,theca interna,AS,ovary,UBERON:0000157
CL:0000503$$6702,theca cell,CT,ovary,CL:0000503
UBERON:0000155$$6703,theca cell layer,AS,ovary,UBERON:0000155
UBERON:0000156$$6704,theca externa,AS,ovary,UBERON:0000156
CL:0000503$$6705,theca cell,CT,ovary,CL:0000503
UBERON:0000157$$6706,theca interna,AS,ovary,UBERON:0000157
CL:0000503$$6707,theca cell,CT,ovary,CL:0000503
UBERON:0000155$$6708,theca cell layer,AS,ovary,UBERON:0000155
UBERON:0000156$$6709,theca externa,AS,ovary,UBERON:0000156
CL:0000503$$6710,theca cell,CT,ovary,CL:0000503
UBERON:0000157$$6711,theca interna,AS,ovary,UBERON:0000157
CL:0000503$$6712,theca cell,CT,ovary,CL:0000503
UBERON:0000155$$6713,theca cell layer,AS,ovary,UBERON:0000155
UBERON:0000156$$6714,theca externa,AS,ovary,UBERON:0000156
CL:0000503$$6715,theca cell,CT,ovary,CL:0000503
UBERON:0000157$$6716,theca interna,AS,ovary,UBERON:0000157
CL:0000503$$6717,theca cell,CT,ovary,CL:0000503
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6718,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6719,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6720,zona pellucida,AS,ovary,UBERON:0000086
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6721,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6722,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6723,zona pellucida,AS,ovary,UBERON:0000086
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6724,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6725,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6726,zona pellucida,AS,ovary,UBERON:0000086
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6727,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
CL:0000654$$6728,primary oocyte,CT,ovary,CL:0000654
UBERON:0000086$$6729,zona pellucida,AS,ovary,UBERON:0000086
ASCTB-TEMP:cumulus-oophorus-oocyte-complex$$6730,cumulus oophorus oocyte complex,AS,ovary,ASCTB-TEMP:cumulus-oophorus-oocyte-complex
