organ,source,target,source_type,target_type
blood_vasculature,UBERON:0001616,UBERON:0014695,AS,AS
blood_vasculature,UBERON:0001616,ASCTB-TEMP:deep-parotid-gland-arteriole,AS,AS
blood_vasculature,UBERON:0001616,UBERON:8600101,AS,AS
blood_vasculature,UBERON:0001616,UBERON:0014693,AS,AS
blood_vasculature,UBERON:0001616,UBERON:0004646,AS,AS
blood_vasculature,UBERON:0001616,UBERON:0013648,AS,AS
blood_vasculature,UBERON:0001616,UBERON:0010250,AS,AS
blood_vasculature,UBERON:0001616,FMA:0327481,AS,AS
blood_vasculature,UBERON:0001616,FMA:49746,AS,AS
blood_vasculature,UBERON:0001616,UBERON:0018397,AS,AS
blood_vasculature,UBERON:0001616,FMA:49751,AS,AS
blood_vasculature,UBERON:0001616,FMA:49804,AS,AS
blood_vasculature,UBERON:8600099,CL:0000071$$212,AS,CT
blood_vasculature,UBERON:8600099,CL:1000413$$213,AS,CT
blood_vasculature,UBERON:8600099,CL:0000057$$214,AS,CT
blood_vasculature,UBERON:8600099,CL:0000359$$215,AS,CT
blood_vasculature,UBERON:0009654,CL:0000071$$216,AS,CT
blood_vasculature,UBERON:0009654,CL:1000413$$217,AS,CT
blood_vasculature,UBERON:0009654,CL:0000057$$218,AS,CT
blood_vasculature,UBERON:0009654,CL:0000359$$219,AS,CT
blood_vasculature,FMA:49745,CL:0000071$$220,AS,CT
blood_vasculature,FMA:49745,CL:1000413$$221,AS,CT
blood_vasculature,FMA:49745,CL:0000057$$222,AS,CT
blood_vasculature,FMA:49745,CL:0000359$$223,AS,CT
blood_vasculature,FMA:49692,CL:0000071$$224,AS,CT
blood_vasculature,FMA:49692,CL:1000413$$225,AS,CT
blood_vasculature,FMA:49692,CL:0000057$$226,AS,CT
blood_vasculature,FMA:49692,CL:0000359$$227,AS,CT
blood_vasculature,UBERON:8600100,CL:0000071$$228,AS,CT
blood_vasculature,UBERON:8600100,CL:1000413$$229,AS,CT
blood_vasculature,UBERON:8600100,CL:0000057$$230,AS,CT
blood_vasculature,UBERON:8600100,CL:0000359$$231,AS,CT
blood_vasculature,UBERON:0001618,CL:0000071$$232,AS,CT
blood_vasculature,UBERON:0001618,CL:1000413$$233,AS,CT
blood_vasculature,UBERON:0001618,CL:0000057$$234,AS,CT
blood_vasculature,UBERON:0001618,CL:0000359$$235,AS,CT
blood_vasculature,UBERON:0001618,ASCTB-TEMP:buccal-mucosa-arteriole,AS,AS
blood_vasculature,ASCTB-TEMP:buccal-mucosa-arteriole,CL:0000071$$236,AS,CT
blood_vasculature,ASCTB-TEMP:buccal-mucosa-arteriole,CL:1000412$$237,AS,CT
blood_vasculature,ASCTB-TEMP:buccal-mucosa-arteriole,CL:0000057$$238,AS,CT
blood_vasculature,ASCTB-TEMP:buccal-mucosa-arteriole,CL:0000359$$239,AS,CT
blood_vasculature,ASCTB-TEMP:buccal-mucosa-arteriole,ASCTB-TEMP:buccal-mucosa-capillary,AS,AS
blood_vasculature,ASCTB-TEMP:buccal-mucosa-capillary,CL:0000071$$240,AS,CT
blood_vasculature,ASCTB-TEMP:buccal-mucosa-capillary,CL:0002144$$241,AS,CT
blood_vasculature,UBERON:0014695,CL:0000071$$242,AS,CT
blood_vasculature,UBERON:0014695,CL:1000413$$243,AS,CT
blood_vasculature,UBERON:0014695,CL:0000057$$244,AS,CT
blood_vasculature,UBERON:0014695,CL:0000359$$245,AS,CT
blood_vasculature,ASCTB-TEMP:deep-parotid-gland-arteriole,CL:0000071$$246,AS,CT
blood_vasculature,ASCTB-TEMP:deep-parotid-gland-arteriole,CL:1000412$$247,AS,CT
blood_vasculature,ASCTB-TEMP:deep-parotid-gland-arteriole,CL:0000057$$248,AS,CT
blood_vasculature,ASCTB-TEMP:deep-parotid-gland-arteriole,CL:0000359$$249,AS,CT
blood_vasculature,ASCTB-TEMP:deep-parotid-gland-arteriole,ASCTB-TEMP:deep-parotid-gland-capillary,AS,AS
blood_vasculature,ASCTB-TEMP:deep-parotid-gland-capillary,CL:0000071$$250,AS,CT
blood_vasculature,ASCTB-TEMP:deep-parotid-gland-capillary,CL:0002144$$251,AS,CT
blood_vasculature,UBERON:8600101,CL:0000071$$252,AS,CT
blood_vasculature,UBERON:8600101,CL:1000413$$253,AS,CT
blood_vasculature,UBERON:8600101,CL:0000057$$254,AS,CT
blood_vasculature,UBERON:8600101,CL:0000359$$255,AS,CT
blood_vasculature,UBERON:8600101,UBERON:0006664,AS,AS
blood_vasculature,UBERON:8600101,FMA:49796,AS,AS
blood_vasculature,UBERON:0006664,CL:0000071$$256,AS,CT
blood_vasculature,UBERON:0006664,CL:1000413$$257,AS,CT
blood_vasculature,UBERON:0006664,CL:0000057$$258,AS,CT
blood_vasculature,UBERON:0006664,CL:0000359$$259,AS,CT
blood_vasculature,UBERON:0006664,ASCTB-TEMP:palatine-gland-arteriole,AS,AS
blood_vasculature,ASCTB-TEMP:palatine-gland-arteriole,CL:0000071$$260,AS,CT
blood_vasculature,ASCTB-TEMP:palatine-gland-arteriole,CL:1000412$$261,AS,CT
blood_vasculature,ASCTB-TEMP:palatine-gland-arteriole,CL:0000057$$262,AS,CT
blood_vasculature,ASCTB-TEMP:palatine-gland-arteriole,CL:0000359$$263,AS,CT
blood_vasculature,ASCTB-TEMP:palatine-gland-arteriole,ASCTB-TEMP:palatine-gland-capillary,AS,AS
blood_vasculature,ASCTB-TEMP:palatine-gland-capillary,CL:0000071$$264,AS,CT
blood_vasculature,ASCTB-TEMP:palatine-gland-capillary,CL:0002144$$265,AS,CT
blood_vasculature,FMA:49796,CL:0000071$$266,AS,CT
blood_vasculature,FMA:49796,CL:1000413$$267,AS,CT
blood_vasculature,FMA:49796,CL:0000057$$268,AS,CT
blood_vasculature,FMA:49796,CL:0000359$$269,AS,CT
blood_vasculature,UBERON:0014693,CL:0000071$$270,AS,CT
blood_vasculature,UBERON:0014693,CL:1000413$$271,AS,CT
blood_vasculature,UBERON:0014693,CL:0000057$$272,AS,CT
blood_vasculature,UBERON:0014693,CL:0000359$$273,AS,CT
blood_vasculature,UBERON:0014693,FMA:49699,AS,AS
blood_vasculature,UBERON:0014693,UBERON:8600086,AS,AS
blood_vasculature,UBERON:0014693,ASCTB-TEMP:interdental-septa-arteriole,AS,AS
blood_vasculature,UBERON:0014693,ASCTB-TEMP:lingual-branch-of-inferior-alveolar-artery,AS,AS
blood_vasculature,UBERON:0014693,ASCTB-TEMP:mandibular-pulp-arteriole,AS,AS
blood_vasculature,UBERON:0014693,UBERON:0001617,AS,AS
blood_vasculature,UBERON:0014693,FMA:49702,AS,AS
blood_vasculature,UBERON:0014693,ASCTB-TEMP:supraperiosteal-arteriole,AS,AS
blood_vasculature,FMA:49699,CL:0000071$$274,AS,CT
blood_vasculature,FMA:49699,CL:1000413$$275,AS,CT
blood_vasculature,FMA:49699,CL:0000057$$276,AS,CT
blood_vasculature,FMA:49699,CL:0000359$$277,AS,CT
blood_vasculature,FMA:49699,ASCTB-TEMP:periodontal-ligament-arteriole,AS,AS
blood_vasculature,ASCTB-TEMP:periodontal-ligament-arteriole,CL:0000071$$278,AS,CT
blood_vasculature,ASCTB-TEMP:periodontal-ligament-arteriole,CL:1000412$$279,AS,CT
blood_vasculature,ASCTB-TEMP:periodontal-ligament-arteriole,CL:0000057$$280,AS,CT
blood_vasculature,ASCTB-TEMP:periodontal-ligament-arteriole,CL:0000359$$281,AS,CT
blood_vasculature,UBERON:8600086,CL:0000071$$282,AS,CT
blood_vasculature,UBERON:8600086,CL:1000413$$283,AS,CT
blood_vasculature,UBERON:8600086,CL:0000057$$284,AS,CT
blood_vasculature,UBERON:8600086,CL:0000359$$285,AS,CT
blood_vasculature,ASCTB-TEMP:interdental-septa-arteriole,CL:0000071$$286,AS,CT
blood_vasculature,ASCTB-TEMP:interdental-septa-arteriole,CL:1000412$$287,AS,CT
blood_vasculature,ASCTB-TEMP:interdental-septa-arteriole,CL:0000057$$288,AS,CT
blood_vasculature,ASCTB-TEMP:interdental-septa-arteriole,CL:0000359$$289,AS,CT
blood_vasculature,ASCTB-TEMP:lingual-branch-of-inferior-alveolar-artery,CL:0000071$$290,AS,CT
blood_vasculature,ASCTB-TEMP:lingual-branch-of-inferior-alveolar-artery,CL:1000413$$291,AS,CT
blood_vasculature,ASCTB-TEMP:lingual-branch-of-inferior-alveolar-artery,CL:0000057$$292,AS,CT
blood_vasculature,ASCTB-TEMP:lingual-branch-of-inferior-alveolar-artery,CL:0000359$$293,AS,CT
blood_vasculature,ASCTB-TEMP:mandibular-pulp-arteriole,CL:0000071$$294,AS,CT
blood_vasculature,ASCTB-TEMP:mandibular-pulp-arteriole,CL:1000412$$295,AS,CT
blood_vasculature,ASCTB-TEMP:mandibular-pulp-arteriole,CL:0000057$$296,AS,CT
blood_vasculature,ASCTB-TEMP:mandibular-pulp-arteriole,CL:0000359$$297,AS,CT
blood_vasculature,ASCTB-TEMP:mandibular-pulp-arteriole,ASCTB-TEMP:mandibular-pulp-capillary,AS,AS
blood_vasculature,ASCTB-TEMP:mandibular-pulp-capillary,CL:0000071$$298,AS,CT
blood_vasculature,ASCTB-TEMP:mandibular-pulp-capillary,CL:0002144$$299,AS,CT
blood_vasculature,UBERON:0001617,CL:0000071$$300,AS,CT
blood_vasculature,UBERON:0001617,CL:1000413$$301,AS,CT
blood_vasculature,UBERON:0001617,CL:0000057$$302,AS,CT
blood_vasculature,UBERON:0001617,CL:0000359$$303,AS,CT
blood_vasculature,FMA:49702,CL:0000071$$304,AS,CT
blood_vasculature,FMA:49702,CL:1000413$$305,AS,CT
blood_vasculature,FMA:49702,CL:0000057$$306,AS,CT
blood_vasculature,FMA:49702,CL:0000359$$307,AS,CT
blood_vasculature,ASCTB-TEMP:supraperiosteal-arteriole,CL:0000071$$308,AS,CT
blood_vasculature,ASCTB-TEMP:supraperiosteal-arteriole,CL:1000412$$309,AS,CT
blood_vasculature,ASCTB-TEMP:supraperiosteal-arteriole,CL:0000057$$310,AS,CT
blood_vasculature,ASCTB-TEMP:supraperiosteal-arteriole,CL:0000359$$311,AS,CT
blood_vasculature,ASCTB-TEMP:supraperiosteal-arteriole,ASCTB-TEMP:inferior-gingival-plexus,AS,AS
blood_vasculature,ASCTB-TEMP:inferior-gingival-plexus,CL:0000071$$312,AS,CT
blood_vasculature,ASCTB-TEMP:inferior-gingival-plexus,CL:0002144$$313,AS,CT
blood_vasculature,UBERON:0004646,CL:0000071$$314,AS,CT
blood_vasculature,UBERON:0004646,CL:1000413$$315,AS,CT
blood_vasculature,UBERON:0004646,CL:0000057$$316,AS,CT
blood_vasculature,UBERON:0004646,CL:0000359$$317,AS,CT
blood_vasculature,UBERON:0004646,FMA:49771,AS,AS
blood_vasculature,FMA:49771,CL:0000071$$318,AS,CT
blood_vasculature,FMA:49771,CL:1000413$$319,AS,CT
blood_vasculature,FMA:49771,CL:0000057$$320,AS,CT
blood_vasculature,FMA:49771,CL:0000359$$321,AS,CT
blood_vasculature,UBERON:0013648,CL:0000071$$322,AS,CT
blood_vasculature,UBERON:0013648,CL:1000413$$323,AS,CT
blood_vasculature,UBERON:0013648,CL:0000057$$324,AS,CT
blood_vasculature,UBERON:0013648,CL:0000359$$325,AS,CT
blood_vasculature,UBERON:0010250,CL:0000071$$326,AS,CT
blood_vasculature,UBERON:0010250,CL:1000413$$327,AS,CT
blood_vasculature,UBERON:0010250,CL:0000057$$328,AS,CT
blood_vasculature,UBERON:0010250,CL:0000359$$329,AS,CT
blood_vasculature,FMA:0327481,CL:0000071$$330,AS,CT
blood_vasculature,FMA:0327481,CL:1000413$$331,AS,CT
blood_vasculature,FMA:0327481,CL:0000057$$332,AS,CT
blood_vasculature,FMA:0327481,CL:0000359$$333,AS,CT
blood_vasculature,FMA:49746,CL:0000071$$334,AS,CT
blood_vasculature,FMA:49746,CL:1000413$$335,AS,CT
blood_vasculature,FMA:49746,CL:0000057$$336,AS,CT
blood_vasculature,FMA:49746,CL:0000359$$337,AS,CT
blood_vasculature,UBERON:0018397,CL:0000071$$338,AS,CT
blood_vasculature,UBERON:0018397,CL:1000413$$339,AS,CT
blood_vasculature,UBERON:0018397,CL:0000057$$340,AS,CT
blood_vasculature,UBERON:0018397,CL:0000359$$341,AS,CT
blood_vasculature,UBERON:0018397,ASCTB-TEMP:alveolar-mucosa-arteriole,AS,AS
blood_vasculature,UBERON:0018397,ASCTB-TEMP:maxillary-pulp-arteriole,AS,AS
blood_vasculature,UBERON:0018397,ASCTB-TEMP:superior-gingival-plexus,AS,AS
blood_vasculature,ASCTB-TEMP:alveolar-mucosa-arteriole,CL:0000071$$342,AS,CT
blood_vasculature,ASCTB-TEMP:alveolar-mucosa-arteriole,CL:1000412$$343,AS,CT
blood_vasculature,ASCTB-TEMP:alveolar-mucosa-arteriole,CL:0000057$$344,AS,CT
blood_vasculature,ASCTB-TEMP:alveolar-mucosa-arteriole,CL:0000359$$345,AS,CT
blood_vasculature,ASCTB-TEMP:alveolar-mucosa-arteriole,ASCTB-TEMP:alveolar-mucosa-capillary,AS,AS
blood_vasculature,ASCTB-TEMP:alveolar-mucosa-capillary,CL:0000071$$346,AS,CT
blood_vasculature,ASCTB-TEMP:alveolar-mucosa-capillary,CL:0002144$$347,AS,CT
blood_vasculature,ASCTB-TEMP:maxillary-pulp-arteriole,CL:0000071$$348,AS,CT
blood_vasculature,ASCTB-TEMP:maxillary-pulp-arteriole,CL:1000412$$349,AS,CT
blood_vasculature,ASCTB-TEMP:maxillary-pulp-arteriole,CL:0000057$$350,AS,CT
blood_vasculature,ASCTB-TEMP:maxillary-pulp-arteriole,CL:0000359$$351,AS,CT
blood_vasculature,ASCTB-TEMP:maxillary-pulp-arteriole,ASCTB-TEMP:maxillary-pulp-capillary,AS,AS
blood_vasculature,ASCTB-TEMP:maxillary-pulp-capillary,CL:0000071$$352,AS,CT
blood_vasculature,ASCTB-TEMP:maxillary-pulp-capillary,CL:0002144$$353,AS,CT
blood_vasculature,ASCTB-TEMP:superior-gingival-plexus,CL:0000071$$354,AS,CT
blood_vasculature,ASCTB-TEMP:superior-gingival-plexus,CL:0002144$$355,AS,CT
blood_vasculature,FMA:49751,CL:0000071$$356,AS,CT
blood_vasculature,FMA:49751,CL:1000413$$357,AS,CT
blood_vasculature,FMA:49751,CL:0000057$$358,AS,CT
blood_vasculature,FMA:49751,CL:0000359$$359,AS,CT
blood_vasculature,FMA:49804,CL:0000071$$360,AS,CT
blood_vasculature,FMA:49804,CL:1000413$$361,AS,CT
blood_vasculature,FMA:49804,CL:0000057$$362,AS,CT
blood_vasculature,FMA:49804,CL:0000359$$363,AS,CT
blood_vasculature,FMA:49804,ASCTB-TEMP:posterior-lateral-nasal-branch-of-sphenopalatine-artery,AS,AS
blood_vasculature,FMA:49804,FMA:49809,AS,AS
blood_vasculature,ASCTB-TEMP:posterior-lateral-nasal-branch-of-sphenopalatine-artery,CL:0000071$$364,AS,CT
blood_vasculature,ASCTB-TEMP:posterior-lateral-nasal-branch-of-sphenopalatine-artery,CL:1000413$$365,AS,CT
blood_vasculature,ASCTB-TEMP:posterior-lateral-nasal-branch-of-sphenopalatine-artery,CL:0000057$$366,AS,CT
blood_vasculature,ASCTB-TEMP:posterior-lateral-nasal-branch-of-sphenopalatine-artery,CL:0000359$$367,AS,CT
blood_vasculature,FMA:49809,CL:0000071$$368,AS,CT
blood_vasculature,FMA:49809,CL:1000413$$369,AS,CT
blood_vasculature,FMA:49809,CL:0000057$$370,AS,CT
blood_vasculature,FMA:49809,CL:0000359$$371,AS,CT
blood_vasculature,UBERON:0001613,CL:0000071$$372,AS,CT
blood_vasculature,UBERON:0001613,CL:1000413$$373,AS,CT
blood_vasculature,UBERON:0001613,CL:0000057$$374,AS,CT
blood_vasculature,UBERON:0001613,CL:0000359$$375,AS,CT
blood_vasculature,UBERON:0001613,FMA:49602,AS,AS
blood_vasculature,UBERON:0001613,FMA:49608,AS,AS
blood_vasculature,UBERON:0001613,FMA:49599,AS,AS
blood_vasculature,UBERON:0001613,FMA:49618,AS,AS
blood_vasculature,UBERON:0001613,FMA:49621,AS,AS
blood_vasculature,UBERON:0001613,FMA:49477,AS,AS
blood_vasculature,UBERON:0001613,FMA:49477$$478,AS,AS
blood_vasculature,UBERON:0001613,ASCTB-TEMP:stylomastoid-branch-of-occipital-artery,AS,AS
blood_vasculature,FMA:49602,CL:0000071$$376,AS,CT
blood_vasculature,FMA:49602,CL:1000413$$377,AS,CT
blood_vasculature,FMA:49602,CL:0000057$$378,AS,CT
blood_vasculature,FMA:49602,CL:0000359$$379,AS,CT
blood_vasculature,FMA:49608,CL:0000071$$380,AS,CT
blood_vasculature,FMA:49608,CL:1000413$$381,AS,CT
blood_vasculature,FMA:49608,CL:0000057$$382,AS,CT
blood_vasculature,FMA:49608,CL:0000359$$383,AS,CT
blood_vasculature,FMA:49599,CL:0000071$$384,AS,CT
blood_vasculature,FMA:49599,CL:1000413$$385,AS,CT
blood_vasculature,FMA:49599,CL:0000057$$386,AS,CT
blood_vasculature,FMA:49599,CL:0000359$$387,AS,CT
blood_vasculature,FMA:49618,CL:0000071$$388,AS,CT
blood_vasculature,FMA:49618,CL:1000413$$389,AS,CT
blood_vasculature,FMA:49618,CL:0000057$$390,AS,CT
blood_vasculature,FMA:49618,CL:0000359$$391,AS,CT
blood_vasculature,FMA:49621,CL:0000071$$392,AS,CT
blood_vasculature,FMA:49621,CL:1000413$$393,AS,CT
blood_vasculature,FMA:49621,CL:0000057$$394,AS,CT
blood_vasculature,FMA:49621,CL:0000359$$395,AS,CT
blood_vasculature,FMA:49477,CL:0000071$$396,AS,CT
blood_vasculature,FMA:49477,CL:1000413$$397,AS,CT
blood_vasculature,FMA:49477,CL:0000057$$398,AS,CT
blood_vasculature,FMA:49477,CL:0000359$$399,AS,CT
blood_vasculature,FMA:49477$$478,CL:0000071$$479,AS,CT
blood_vasculature,FMA:49477$$478,CL:1000413$$480,AS,CT
blood_vasculature,FMA:49477$$478,CL:0000057$$481,AS,CT
blood_vasculature,FMA:49477$$478,CL:0000359$$482,AS,CT
blood_vasculature,ASCTB-TEMP:stylomastoid-branch-of-occipital-artery,CL:0000071$$400,AS,CT
blood_vasculature,ASCTB-TEMP:stylomastoid-branch-of-occipital-artery,CL:1000413$$401,AS,CT
blood_vasculature,ASCTB-TEMP:stylomastoid-branch-of-occipital-artery,CL:0000057$$402,AS,CT
blood_vasculature,ASCTB-TEMP:stylomastoid-branch-of-occipital-artery,CL:0000359$$403,AS,CT
blood_vasculature,UBERON:0014694,CL:0000071$$404,AS,CT
blood_vasculature,UBERON:0014694,CL:1000413$$405,AS,CT
blood_vasculature,UBERON:0014694,CL:0000057$$406,AS,CT
blood_vasculature,UBERON:0014694,CL:0000359$$407,AS,CT
blood_vasculature,UBERON:0014694,FMA:49641,AS,AS
blood_vasculature,UBERON:0014694,FMA:49644,AS,AS
blood_vasculature,UBERON:0014694,FMA:49647,AS,AS
blood_vasculature,UBERON:0014694,FMA:49631,AS,AS
blood_vasculature,UBERON:0014694,UBERON:0006345,AS,AS
blood_vasculature,UBERON:0014694,FMA:49628,AS,AS
blood_vasculature,FMA:49641,CL:0000071$$408,AS,CT
blood_vasculature,FMA:49641,CL:1000413$$409,AS,CT
blood_vasculature,FMA:49641,CL:0000057$$410,AS,CT
blood_vasculature,FMA:49641,CL:0000359$$411,AS,CT
blood_vasculature,FMA:49644,CL:0000071$$412,AS,CT
blood_vasculature,FMA:49644,CL:1000413$$413,AS,CT
blood_vasculature,FMA:49644,CL:0000057$$414,AS,CT
blood_vasculature,FMA:49644,CL:0000359$$415,AS,CT
blood_vasculature,FMA:49647,CL:0000071$$416,AS,CT
blood_vasculature,FMA:49647,CL:1000413$$417,AS,CT
blood_vasculature,FMA:49647,CL:0000057$$418,AS,CT
blood_vasculature,FMA:49647,CL:0000359$$419,AS,CT
blood_vasculature,FMA:49631,CL:0000071$$420,AS,CT
blood_vasculature,FMA:49631,CL:1000413$$421,AS,CT
blood_vasculature,FMA:49631,CL:0000057$$422,AS,CT
blood_vasculature,FMA:49631,CL:0000359$$423,AS,CT
blood_vasculature,UBERON:0006345,CL:0000071$$424,AS,CT
blood_vasculature,UBERON:0006345,CL:1000413$$425,AS,CT
blood_vasculature,UBERON:0006345,CL:0000057$$426,AS,CT
blood_vasculature,UBERON:0006345,CL:0000359$$427,AS,CT
blood_vasculature,FMA:49628,CL:0000071$$428,AS,CT
blood_vasculature,FMA:49628,CL:1000413$$429,AS,CT
blood_vasculature,FMA:49628,CL:0000057$$430,AS,CT
blood_vasculature,FMA:49628,CL:0000359$$431,AS,CT
blood_vasculature,UBERON:0001614,CL:0000071$$432,AS,CT
blood_vasculature,UBERON:0001614,CL:1000413$$433,AS,CT
blood_vasculature,UBERON:0001614,CL:0000057$$434,AS,CT
blood_vasculature,UBERON:0001614,CL:0000359$$435,AS,CT
blood_vasculature,UBERON:0001614,FMA:49660,AS,AS
blood_vasculature,UBERON:0001614,FMA:49669,AS,AS
blood_vasculature,UBERON:0001614,UBERON:0035042,AS,AS
blood_vasculature,UBERON:0001614,UBERON:0035261,AS,AS
blood_vasculature,UBERON:0001614,ASCTB-TEMP:superior-parotid-gland-arteriole,AS,AS
blood_vasculature,UBERON:0001614,UBERON:0001615,AS,AS
blood_vasculature,UBERON:0001614,UBERON:0015157,AS,AS
blood_vasculature,FMA:49660,CL:0000071$$436,AS,CT
blood_vasculature,FMA:49660,CL:1000413$$437,AS,CT
blood_vasculature,FMA:49660,CL:0000057$$438,AS,CT
blood_vasculature,FMA:49660,CL:0000359$$439,AS,CT
blood_vasculature,FMA:49669,CL:0000071$$440,AS,CT
blood_vasculature,FMA:49669,CL:1000413$$441,AS,CT
blood_vasculature,FMA:49669,CL:0000057$$442,AS,CT
blood_vasculature,FMA:49669,CL:0000359$$443,AS,CT
blood_vasculature,UBERON:0035042,CL:0000071$$444,AS,CT
blood_vasculature,UBERON:0035042,CL:1000413$$445,AS,CT
blood_vasculature,UBERON:0035042,CL:0000057$$446,AS,CT
blood_vasculature,UBERON:0035042,CL:0000359$$447,AS,CT
blood_vasculature,UBERON:0035261,CL:0000071$$448,AS,CT
blood_vasculature,UBERON:0035261,CL:1000413$$449,AS,CT
blood_vasculature,UBERON:0035261,CL:0000057$$450,AS,CT
blood_vasculature,UBERON:0035261,CL:0000359$$451,AS,CT
blood_vasculature,ASCTB-TEMP:superior-parotid-gland-arteriole,CL:0000071$$452,AS,CT
blood_vasculature,ASCTB-TEMP:superior-parotid-gland-arteriole,CL:1000412$$453,AS,CT
blood_vasculature,ASCTB-TEMP:superior-parotid-gland-arteriole,CL:0000057$$454,AS,CT
blood_vasculature,ASCTB-TEMP:superior-parotid-gland-arteriole,CL:0000359$$455,AS,CT
blood_vasculature,ASCTB-TEMP:superior-parotid-gland-arteriole,ASCTB-TEMP:superior-parotid-gland-capillary,AS,AS
blood_vasculature,ASCTB-TEMP:superior-parotid-gland-capillary,CL:0000071$$456,AS,CT
blood_vasculature,ASCTB-TEMP:superior-parotid-gland-capillary,CL:0002144$$457,AS,CT
blood_vasculature,UBERON:0001615,CL:0000071$$458,AS,CT
blood_vasculature,UBERON:0001615,CL:1000413$$459,AS,CT
blood_vasculature,UBERON:0001615,CL:0000057$$460,AS,CT
blood_vasculature,UBERON:0001615,CL:0000359$$461,AS,CT
blood_vasculature,UBERON:0015157,CL:0000071$$462,AS,CT
blood_vasculature,UBERON:0015157,CL:1000413$$463,AS,CT
blood_vasculature,UBERON:0015157,CL:0000057$$464,AS,CT
blood_vasculature,UBERON:0015157,CL:0000359$$465,AS,CT
blood_vasculature,UBERON:0007150,CL:0000071$$466,AS,CT
blood_vasculature,UBERON:0007150,CL:1000413$$467,AS,CT
blood_vasculature,UBERON:0007150,CL:0000057$$468,AS,CT
blood_vasculature,UBERON:0007150,CL:0000359$$469,AS,CT
blood_vasculature,UBERON:0007150,FMA:49483,AS,AS
blood_vasculature,UBERON:0007150,UBERON:0005608,AS,AS
blood_vasculature,UBERON:0007150,FMA:49477,AS,AS
blood_vasculature,UBERON:0007150,FMA:49477$$478,AS,AS
blood_vasculature,UBERON:0007150,FMA:49480,AS,AS
blood_vasculature,FMA:49483,CL:0000071$$470,AS,CT
blood_vasculature,FMA:49483,CL:1000413$$471,AS,CT
blood_vasculature,FMA:49483,CL:0000057$$472,AS,CT
blood_vasculature,FMA:49483,CL:0000359$$473,AS,CT
blood_vasculature,UBERON:0005608,CL:0000071$$474,AS,CT
blood_vasculature,UBERON:0005608,CL:1000413$$475,AS,CT
blood_vasculature,UBERON:0005608,CL:0000057$$476,AS,CT
blood_vasculature,UBERON:0005608,CL:0000359$$477,AS,CT
blood_vasculature,FMA:49480,CL:0000071$$483,AS,CT
blood_vasculature,FMA:49480,CL:1000413$$484,AS,CT
blood_vasculature,FMA:49480,CL:0000057$$485,AS,CT
blood_vasculature,FMA:49480,CL:0000359$$486,AS,CT
blood_vasculature,UBERON:0001532,CL:0000071$$487,AS,CT
blood_vasculature,UBERON:0001532,CL:1000413$$488,AS,CT
blood_vasculature,UBERON:0001532,CL:0000057$$489,AS,CT
blood_vasculature,UBERON:0001532,CL:0000359$$490,AS,CT
blood_vasculature,UBERON:0001532,UBERON:0001624,AS,AS
blood_vasculature,UBERON:0001532,UBERON:0014696,AS,AS
blood_vasculature,UBERON:0001532,UBERON:0007693,AS,AS
blood_vasculature,UBERON:0001532,FMA:49817,AS,AS
blood_vasculature,UBERON:0001532,UBERON:8600079,AS,AS
blood_vasculature,UBERON:0001532,UBERON:0035492,AS,AS
blood_vasculature,UBERON:0001532,UBERON:0001627,AS,AS
blood_vasculature,UBERON:0001532,UBERON:0001619,AS,AS
blood_vasculature,UBERON:0001532,UBERON:0001628,AS,AS
blood_vasculature,UBERON:0001532,UBERON:0035404,AS,AS
blood_vasculature,UBERON:0001624,CL:0000071$$491,AS,CT
blood_vasculature,UBERON:0001624,CL:1000413$$492,AS,CT
blood_vasculature,UBERON:0001624,CL:0000057$$493,AS,CT
blood_vasculature,UBERON:0001624,CL:0000359$$494,AS,CT
blood_vasculature,UBERON:0001624,UBERON:0006764,AS,AS
blood_vasculature,UBERON:0001624,ASCTB-TEMP:anterior-internal-frontal-artery,AS,AS
